source_split,id,source_title,found,abstract,match_score,openalex_id,openalex_title,openalex_year,error
train,1849,"3rd International Workshop on Formal Methods for Blockchains, FMBC@CAV 2021, Los Angeles, California, USA (Virtual Conference), July 18-19, 2021",False,,0.0,,,,
train,2138,"Computer Aided Verification - 30th International Conference, CAV 2018, Held as Part of the Federated Logic Conference, FloC 2018, Oxford, UK, July 14-17, 2018, Proceedings, Part I",False,"We present pretend synchrony , a new approach to verifying distributed systems, based on the observation that while distributed programs must execute asynchronously, we can often soundly treat them as if they were synchronous when verifying their correctness. To do so, we compute a synchronization , a semantically equivalent program where all sends, receives, and message buffers, have been replaced by simple assignments, yielding a program that can be verified using Floyd-Hoare style Verification Conditions and SMT. We implement our approach as a framework for writing verified distributed programs in Go and evaluate it with four challenging case studies— the classic two-phase commit protocol, the Raft leader election protocol, single-decree Paxos protocol, and a Multi-Paxos based distributed key-value store. We find that pretend synchrony allows us to develop performant systems while making verification of functional correctness simpler by reducing manually specified invariants by a factor of 6, and faster , by reducing checking time by three orders of magnitude.",0.2811244979919678,https://openalex.org/W2900035213,Pretend synchrony: synchronous verification of asynchronous distributed programs,2019.0,
train,2142,Repairing Decision-Making Programs Under Uncertainty.,False,,1.0,https://openalex.org/W2735457297,Repairing Decision-Making Programs Under Uncertainty,2017.0,
train,2157,Formal Correctness of Comparison Algorithms Between Binary64 and Decimal64 Floating-Point Numbers.,False,,1.0,https://openalex.org/W2698432643,Formal Correctness of Comparison Algorithms Between Binary64 and Decimal64 Floating-Point Numbers,2017.0,
train,2219,"Numerical Software Verification - 10th International Workshop, NSV 2017, Heidelberg, Germany, July 22-23, 2017, Proceedings [collocated with CAV 2017]",False,,0.0,,,,
train,2220,"Proceedings Sixth Workshop on Synthesis, SYNT@CAV 2017, Heidelberg, Germany, 22nd July 2017.",False,We give an overview of recent techniques for implementing syntax-guided synthesis (SyGuS) algorithms in the core of Satisfiability Modulo Theories (SMT) solvers. We define several classes of synthesis conjectures and corresponding techniques that can be used when dealing with each class of conjecture.,0.3181818181818182,https://openalex.org/W2770128704,SyGuS Techniques in the Core of an SMT Solver,2017.0,
train,2574,"LICS &apos;22: 37th Annual ACM/IEEE Symposium on Logic in Computer Science, Haifa, Israel, August 2 - 5, 2022",False,,0.0,,,,
train,2671,On the computational content of Zorn&apos;s lemma.,False,,0.0,,,,
train,2744,"LICS &apos;20: 35th Annual ACM/IEEE Symposium on Logic in Computer Science, Saarbrücken, Germany, July 8-11, 2020.",False,,0.0,,,,
train,2872,Type-two polynomial-time and restricted lookahead.,True,International audience,1.0,https://openalex.org/W2964168620,Type-two polynomial-time and restricted lookahead,2018.0,
train,2908,"Proceedings of the 33rd Annual ACM/IEEE Symposium on Logic in Computer Science, LICS 2018, Oxford, UK, July 09-12, 2018",False,"Probabilistic programming provides a convenient lingua franca for writing succinct and rigorous descriptions of probabilistic models and inference tasks. Several probabilistic programming languages, including Anglican, Church or Hakaru, derive their expressiveness from a powerful combination of continuous distributions, conditioning, and higher-order functions. Although very important for practical applications, these features raise fundamental challenges for program semantics and verification. Several recent works offer promising answers to these challenges, but their primary focus is on foundational semantics issues. In this paper, we take a step further by developing a suite of logics, collectively named PPV for proving properties of programs written in an expressive probabilistic higher-order language with continuous sampling operations and primitives for conditioning distributions. Our logics mimic the comfortable reasoning style of informal proofs using carefully selected axiomatizations of key results from probability theory. The versatility of our logics is illustrated through the formal verification of several intricate examples from statistics, probabilistic inference, and machine learning. We further show expressiveness by giving sound embeddings of existing logics. In particular, we do this in a parametric way by showing how the semantics idea of (unary and relational) ⊤⊤-lifting can be internalized in our logics. The soundness of PPV follows by interpreting programs and assertions in quasi-Borel spaces (QBS), a recently proposed variant of Borel spaces with a good structure for interpreting higher order probabilistic programs.",0.296,https://openalex.org/W3123279312,"Formal verification of higher-order probabilistic programs: reasoning about approximation, convergence, Bayesian inference, and optimization",2019.0,
train,2934,On shift-invariant maximal filters and hormonal cellular automata.,True,International audience,1.0,https://openalex.org/W4236572552,On shift-invariant maximal filters and hormonal cellular automata,2017.0,
train,2935,Verification of randomized security protocols.,True,"We consider the problem of verifying the security of finitely many sessions of a protocol that tosses coins in addition to standard cryptographic primitives against a Dolev-Yao adversary. Two properties are investigated here - secrecy, which asks if no adversary interacting with a protocol P can determine a secret sec with probability > 1 - p; and indistinguishability, which asks if the probability observing any sequence 0̅ in P <sub xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">1</sub> is the same as that of observing 0̅ in P <sub xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">2</sub> , under the same adversary. Both secrecy and indistinguishability are known to be coNP-complete for non-randomized protocols. In contrast, we show that, for randomized protocols, secrecy and indistinguishability are both decidable in coNEXPTIME. We also prove a matching lower bound for the secrecy problem by reducing the non-satisfiability problem of monadic first order logic without equality.",1.0,https://openalex.org/W4247525966,Verification of randomized security protocols,2017.0,
train,2981,Riesz Modal logic for Markov processes.,True,"We investigate a modal logic for expressing properties of Markov processes whose semantics is real-valued, rather than Boolean, and based on the mathematical theory of Riesz spaces. We use the duality theory of Riesz spaces to provide a connection between Markov processes and the logic. This takes the form of a duality between the category of coalgebras of the Radon monad (modeling Markov processes) and the category of a new class of algebras (algebraizing the logic) which we call modal Riesz spaces. As a result, we obtain a sound and complete axiomatization of the Riesz Modal logic.",1.0,https://openalex.org/W2742600718,Riesz modal logic for Markov processes,2017.0,
train,2998,Infinitary intersection types as sequences: A new answer to Klop&apos;s problem.,False,,0.0,,,,
train,3003,"32nd Annual ACM/IEEE Symposium on Logic in Computer Science, LICS 2017, Reykjavik, Iceland, June 20-23, 2017",False,"We present a modular semantic account of Bayesian inference algorithms for probabilistic programming languages, as used in data science and machine learning. Sophisticated inference algorithms are often explained in terms of composition of smaller parts. However, neither their theoretical justification nor their implementation reflects this modularity. We show how to conceptualise and analyse such inference algorithms as manipulating intermediate representations of probabilistic programs using higher-order functions and inductive types, and their denotational semantics. Semantic accounts of continuous distributions use measurable spaces. However, our use of higher-order functions presents a substantial technical difficulty: it is impossible to define a measurable space structure over the collection of measurable functions between arbitrary measurable spaces that is compatible with standard operations on those functions, such as function application. We overcome this difficulty using quasi-Borel spaces, a recently proposed mathematical structure that supports both function spaces and continuous distributions. We define a class of semantic structures for representing probabilistic programs, and semantic validity criteria for transformations of these representations in terms of distribution preservation. We develop a collection of building blocks for composing representations. We use these building blocks to validate common inference algorithms such as Sequential Monte Carlo and Markov Chain Monte Carlo. To emphasize the connection between the semantic manipulation and its traditional measure theoretic origins, we use Kock's synthetic measure theory. We demonstrate its usefulness by proving a quasi-Borel counterpart to the Metropolis-Hastings-Green theorem.",0.2981366459627329,https://openalex.org/W2767781532,Denotational validation of higher-order Bayesian inference,2017.0,
train,3010,Stochastic mechanics of graph rewriting.,True,International audience,1.0,https://openalex.org/W2466928235,Stochastic mechanics of graph rewriting,2016.0,
train,3033,From positive and intuitionistic bounded arithmetic to monotone proof complexity.,True,International audience,1.0,https://openalex.org/W2530146152,From positive and intuitionistic bounded arithmetic to monotone proof complexity,2016.0,
train,3036,Decidability and Complexity for Quiescent Consistency.,True,"Quiescent consistency is a notion of correctness for a concurrent object that gives meaning to the object's behaviours in quiescent states, i.e., states in which none of the object's operations are being executed. The condition enables greater flexibility in object design by allowing more behaviours to be admitted, which in turn allows the algorithms implementing quiescent consistent objects to be more efficient (when executed in a multithreaded environment).",1.0,https://openalex.org/W2511286235,Decidability and Complexity for Quiescent Consistency,2016.0,
train,3043,Semantically Acyclic Conjunctive Queries under Functional Dependencies.,True,International audience,1.0,https://openalex.org/W2531240070,Semantically Acyclic Conjunctive Queries under Functional Dependencies,2016.0,
train,3048,Effective Brenier Theorem: Applications to Computable Analysis and Algorithmic Randomness.,False,We present a stylized model of controlled equilibration of a small system in a fluctuating environment. We derive the optimal control equations steering in finite-time the system between two equilibrium states. The corresponding thermodynamic transition is optimal in the sense that it occurs at minimum entropy if the set of admissible controls is restricted by certain bounds on the time derivatives of the protocols. We apply our equations to the engineered equilibration of an optical trap considered in a recent proof of principle experiment. We also analyze an elementary model of nucleation previously considered by Landauer to discuss the thermodynamic cost of one bit of information erasure. We expect our model to be a useful benchmark for experiment design as it exhibits the same integrability properties of well-known models of optimal mass transport by a compressible velocity field.,0.367816091954023,https://openalex.org/W2726187282,An Application of Pontryagin’s Principle to Brownian Particle Engineered Equilibration,2017.0,
train,3049,Duality in Computer Science.,True,"This is a paper on Stone duality in computer science with special focus on topics with applications in formal language theory. In Section 2 we give a general overview of Stone duality in its various forms: for Boolean algebras, distributive lattices, and frames. For distributive lattices, we discuss both Stone and Priestley duality. We identify how to move between the different dualities and which dual spaces carry the Scott topology. We then focus on three themes.",1.0,https://openalex.org/W2530099022,Duality in Computer Science,2016.0,
train,3054,Conflict nets: Efficient locally canonical MALL proof nets.,False,"Given a logic presented in a sequent calculus, a natural question is that of equivalence of proofs: to determine whether two given proofs are equated by any denotational semantics, ie any categorical interpretation of the logic compatible with its cut-elimination procedure. This notion can usually be captured syntactically by a set of rule permutations. Very generally, proofnets can be defined as combinatorial objects which provide canonical representatives of equivalence classes of proofs. In particular, the existence of proof nets for a logic provides a solution to the equivalence problem of this logic. In certain fragments of linear logic, it is possible to give a notion of proofnet with good computational properties, making it a suitable representation of proofs for studying the cut-elimination procedure, among other things. It has recently been proved that there cannot be such a notion of proofnets for the multiplicative (with units) fragment of linear logic, due to the equivalence problem for this logic being Pspace-complete. We investigate the multiplicative-additive (without unit) fragment of linear logic and show it is closely related to binary decision trees: we build a representation of proofs based on binary decision trees, reducing proof equivalence to decision tree equivalence, and give a converse encoding of binary decision trees as proofs. We get as our main result that the complexity of the proof equivalence problem of the studied fragment is Logspace-complete. Comment: arXiv admin note: text overlap with arXiv:1502.01993",0.2482758620689655,https://openalex.org/W2724706759,"Multiplicative-Additive Proof Equivalence is Logspace-complete, via Binary Decision Trees",2017.0,
train,3086,Factor Varieties and Symbolic Computation.,True,"We propose an algebraization of classical and non-classical logics, based on factor varieties and decomposition operators. In particular, we provide a new method for determining whether a propositional formula is a tautology or a contradiction. This method can be automatized by defining a term rewriting system that enjoys confluence and strong normalization. This also suggests an original notion of logical gate and circuit, where propositional variables becomes logical gates and logical operations are implemented by substitution. Concerning formulas with quantifiers, we present a simple algorithm based on factor varieties for reducing first-order classical logic to equational logic. We achieve a completeness result for first-order classical logic without requiring any additional structure.",1.0,https://openalex.org/W2531471291,Factor Varieties and Symbolic Computation,2016.0,
train,3093,"Proceedings of the 31st Annual ACM/IEEE Symposium on Logic in Computer Science, LICS &apos;16, New York, NY, USA, July 5-8, 2016",False,,0.0,,,,
public_test,796,Who&apos;s the Expert? On Multi-source Belief Change.,False,"Technological innovation has become an integral aspect of our daily life, such as wearable and information technology, virtual reality and the Internet of Things which have contributed to transforming healthcare business and operations. Patients will now have a broader range and more mindful healthcare choices and experience a new era of healthcare with a patient-centric culture. Digital transformation determines personal and institutional health care. This paper aims to analyse the changes taking place in the field of healthcare due to digital transformation. For this purpose, a systematic bibliographic review is performed, utilising Scopus, Science Direct and PubMed databases from 2008 to 2021. Our methodology is based on the approach by Wester and Watson, which classify the related articles based on a concept-centric method and an ad hoc classification system which identify the categories used to describe areas of literature. The search was made during August 2022 and identified 5847 papers, of which 321 fulfilled the inclusion criteria for further process. Finally, by removing and adding additional studies, we ended with 287 articles grouped into five themes: information technology in health, the educational impact of e-health, the acceptance of e-health, telemedicine and security issues.",0.288,https://openalex.org/W4320920085,Digital Transformation in Healthcare: Technology Acceptance and Its Applications,2023.0,
public_test,1296,ASP-Based Large Neighborhood Prioritized Search for Course Timetabling.,False,,1.0,https://openalex.org/W4403316487,ASP-Based Large Neighborhood Prioritized Search for Course Timetabling,2024.0,
public_test,1310,Analysis of Cyclic Fault Propagation via ASP.,False,,1.0,https://openalex.org/W4293179420,Analysis of Cyclic Fault Propagation via ASP,2022.0,
public_test,1305,Statistical Statements in Probabilistic Logic Programming.,False,,1.0,https://openalex.org/W4293180254,Statistical Statements in Probabilistic Logic Programming,2022.0,
public_test,2275,Investigating Safety of a Radiotherapy Machine Using System Models with Pluggable Checkers.,False,,1.0,https://openalex.org/W2493296585,Investigating Safety of a Radiotherapy Machine Using System Models with Pluggable Checkers,2016.0,
public_test,1648,NNV 2.0: The Neural Network Verification Tool.,True,"Abstract This manuscript presents the updated version of the Neural Network Verification (NNV) tool. NNV is a formal verification software tool for deep learning models and cyber-physical systems with neural network components. NNV was first introduced as a verification framework for feedforward and convolutional neural networks, as well as for neural network control systems. Since then, numerous works have made significant improvements in the verification of new deep learning models, as well as tackling some of the scalability issues that may arise when verifying complex models. In this new version of NNV, we introduce verification support for multiple deep learning models, including neural ordinary differential equations, semantic segmentation networks and recurrent neural networks, as well as a collection of reachability methods that aim to reduce the computation cost of reachability analysis of complex neural networks. We have also added direct support for standard input verification formats in the community such as VNNLIB (verification properties), and ONNX (neural networks) formats. We present a collection of experiments in which NNV verifies safety and robustness properties of feedforward, convolutional, semantic segmentation and recurrent neural networks, as well as neural ordinary differential equations and neural network control systems. Furthermore, we demonstrate the capabilities of NNV against a commercially available product in a collection of benchmarks from control systems, semantic segmentation, image classification, and time-series data.",1.0,https://openalex.org/W4384573554,NNV 2.0: The Neural Network Verification Tool,2023.0,
public_test,1602,"Computer Aided Verification - 36th International Conference, CAV 2024, Montreal, QC, Canada, July 24-27, 2024, Proceedings, Part II",False,"Abstract When validated neural networks (NNs) are pruned (and retrained) before deployment, it is desirable to prove that the new NN behaves equivalently to the (original) reference NN. To this end, our paper revisits the idea of differential verification which performs reasoning on differences between NNs: On the one hand, our paper proposes a novel abstract domain for differential verification admitting more efficient reasoning about equivalence. On the other hand, we investigate empirically and theoretically which equivalence properties are (not) efficiently solved using differential reasoning. Based on the gained insights, and following a recent line of work on confidence-based verification, we propose a novel equivalence property that is amenable to Differential Verification while providing guarantees for large parts of the input space instead of small-scale guarantees constructed w.r.t. predetermined input points. To this end, we propose an improved approach for (approximately) constraining an NN’s softmax confidence. We implement our approach in a new tool called VeryDiff and perform an extensive evaluation on numerous old and new benchmark families, including new pruned NNs for particle jet classification in the context of CERN’s LHC where we observe median speedups $$&gt;300\times $$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mrow> <mml:mo>&gt;</mml:mo> <mml:mn>300</mml:mn> <mml:mo>×</mml:mo> </mml:mrow> </mml:math> over the State-of-the-Art verifier $$\alpha ,\beta $$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mrow> <mml:mi>α</mml:mi> <mml:mo>,</mml:mo> <mml:mi>β</mml:mi> </mml:mrow> </mml:math> -CROWN.",0.35,https://openalex.org/W4410040777,Revisiting Differential Verification: Equivalence Verification with Confidence,2025.0,
public_test,1302,Modal Logic S5 in Answer Set Programming with Lazy Creation of Worlds.,False,,1.0,https://openalex.org/W4293179600,Modal Logic S5 in Answer Set Programming with Lazy Creation of Worlds,2022.0,
public_test,1321,A Qualitative Temporal Extension of Here-and-There Logic.,False,,1.0,https://openalex.org/W4293179427,A Qualitative Temporal Extension of Here-and-There Logic,2022.0,
public_test,1011,Modelling ICU Patients to Improve Care Requirements and Outcome Prediction of Acute Respiratory Distress Syndrome: A Supervised Learning Approach.,False,,1.0,https://openalex.org/W2998044238,Modelling ICU Patients to Improve Care Requirements and Outcome Prediction of Acute Respiratory Distress Syndrome: A Supervised Learning Approach,2019.0,
public_test,1508,"Computer Aided Verification - 37th International Conference, CAV 2025, Zagreb, Croatia, July 23-25, 2025, Proceedings, Part III",False,"TACO: A Toolsuite for the Verification of Threshold Automata This upload contains the artifact of the CAV 2026 paper ""TACO: A Toolsuite for the Verification of Threshold Automata"" (submission ID 49) submitted to the artifact evaluation. It contains a single `.zip` archive, which at the top level contains README.md : README containing instructions on how to reproduce the results presented in the paper (in Markdown format, which you can also open with just a simple text editor). LICENSE (Apache 2.0) taco.tar: TACO artifact evaluation container image, including the full TACO source code, benchmarks, and build chain bymc.tar: ByMC artifact evaluation container image table2.ods: Table 2 from Appendix C of the paper in the `.ods` format for easier readability src (directory): The source code of the TACO toolsuite You can find more information about the content of the artifact in the README. Additionally, you can find the source code of TACO in the TACO GitHub Repository and you can find the TACO's documentation on the tool page. SHA256 Checksum of `artifact.zip`: eb9881dd7a09909128c67c0da3b47c938fb672707717936525996546fc643b1d",0.3436123348017621,https://openalex.org/W4400221739,Parameterized Verification of Round-based Distributed Algorithms via Extended Threshold Automata - Artifact,2024.0,
public_test,1032,Introduction.,False,"Foreword. Preface to the Second Edition. Preface to the Third Edition. Obituary. INTRODUCTION AND THE LINEAR REGRESSION MODEL. What is Econometrics? Statistical Background and Matrix Algebra. Simple Regression. *Multiple Regression. VIOLATION OF THE ASSUMPTIONS OF THE BASIC MODEL. *Heteroskedasticity. *Autocorrelation. Multicollinearity. *Dummy Variables and Truncated Variables. Simultaneous Equations Models. Nonlinear Regression, Models of Expectations, and Nonnormality. Errors in Variables. SPECIAL TOPICS. Diagnostic Checking, Model Selection, and Specification Testing. *Introduction to Time--Series Analysis. Vector Autoregressions, Unit Roots, and Cointegration. *Panel Data Analysis. *Large--Sample Theory. *Small--Sample Inference: Resampling Methods. Appendix A: *Data Sets. Appendix B:* Data Sets on the Web. Appendix C:* Computer Programs. Index.",0.6,https://openalex.org/W3141341243,Introduction to Econometrics,2020.0,
public_test,1299,"Policies, Penalties, and Autonomous Agents.",False,,1.0,https://openalex.org/W4403316569,"Policies, Penalties, and Autonomous Agents",2024.0,
public_test,1172,Post-quantum security: Power Analysis of NTRUEncrypt.,False,,1.0,https://openalex.org/W3090750834,Post-quantum security: Power Analysis of NTRUEncrypt,2018.0,
public_test,1042,When Memory Serves Not So Well - Memory Errors 30 Years Later.,False,,1.0,https://openalex.org/W2991528620,When Memory Serves Not So Well - Memory Errors 30 Years Later,2019.0,
public_test,1579,Probabilistic Access Policies with Automated Reasoning Support.,True,"Abstract Existing access policy languages like Cedar equipped with SMT-based automated reasoning capabilities are effective in providing formal guarantees about the policies. However, this scheme only supports access control based on deterministic information. Observing that certain information useful for access control can be described by random variables, we are motivated to develop a new paradigm of access control in which access policies contain rules about uncertainty, or more precisely, probabilities of random events. To compute these probabilities, we rely on probabilistic programming languages. Additionally, we show that the probabilistic part of these policies can be encoded in linear real arithmetic, which enables practical automated reasoning tasks such as proving relative permissiveness between policies. We demonstrate the advantages of the proposed probabilistic policies over the existing paradigm through two case studies on real-world datasets with a prototype implementation.",1.0,https://openalex.org/W4400995002,Probabilistic Access Policies with Automated Reasoning Support,2024.0,
public_test,1313,Metric Temporal Answer Set Programming over Timed Traces.,False,,1.0,https://openalex.org/W4293179936,Metric Temporal Answer Set Programming over Timed Traces,2022.0,
public_test,1180,"Principles of Knowledge Representation and Reasoning: Proceedings of the Sixteenth International Conference, KR 2018, Tempe, Arizona, 30 October - 2 November 2018.",False,"We propose a set of compositional design patterns to describe a large variety of systems that combine statistical techniques from machine learning with symbolic techniques from knowledge representation. As in other areas of computer science (knowledge engineering, software engineering, ontology engineering, process mining and others), such design patterns help to systematize the literature, clarify which combinations of techniques serve which purposes, and encourage re-use of software components. We have validated our set of compositional design patterns against a large body of recent literature.",0.2566371681415929,https://openalex.org/W2947723635,A Boxology of Design Patterns forHybrid Learningand Reasoning Systems,2019.0,
public_test,1737,CEG4N: Counter-Example Guided Neural Network Quantization Refinement.,False,,1.0,https://openalex.org/W4312712537,CEG4N: Counter-Example Guided Neural Network Quantization Refinement,2022.0,
public_test,896,"Proceedings of the Second Workshop on Second-Order Quantifier Elimination and Related Topics (SOQE 2021) associated with the 18th International Conference on Principles of Knowledge Representation and Reasoning (KR 2021), Online Event, November 4, 2021.",False,,0.0,,,,
public_test,1298,A Simulation for Supply Chains Contract Execution.,False,,1.0,https://openalex.org/W4403316548,A Simulation for Supply Chains Contract Execution,2024.0,
public_test,1573,Approximate Relational Reasoning for Quantum Programs.,True,"Abstract Quantum computation is inevitably subject to imperfections in its implementation. These imperfections arise from various sources, including environmental noise at the hardware level and the introduction of approximate implementations by quantum algorithm designers, such as lower-depth computations. Given the significant advantage of relational logic in program reasoning and the importance of assessing the robustness of quantum programs between their ideal specifications and imperfect implementations, we design a proof system to verify the approximate relational properties of quantum programs. We demonstrate the effectiveness of our approach by providing the first formal verification of the renowned low-depth approximation of the quantum Fourier transform. Furthermore, we validate the approximate correctness of the repeat-until-success algorithm. From the technical point of view, we develop approximate quantum coupling as a fundamental tool to study approximate relational reasoning for quantum programs, a novel generalization of the widely used approximate probabilistic coupling in probabilistic programs, answering a previously posed open question for projective predicates.",1.0,https://openalex.org/W4400995151,Approximate Relational Reasoning for Quantum Programs,2024.0,
public_test,1441,Structural Operational Semantics for Functional and Security Verification of Pipelined Processors.,True,"Abstract The design of computer microarchitectures is a challenging task, involving a trade-off between efficiency and security. In the literature, two concerns which are affected by the details of the microarchitecture – formal assembly semantics, and vulnerability discovery and mitigation – are often addressed separately. In this paper we provide a structural operational semantics for pipelined microprocessors (Arm, x86, RISC-V) that is based on a regular understanding of microarchitectural features (pipelines, branch prediction, caches, privilege checks), conforms to established memory consistency models, and exposes the Spectre and Meltdown vulnerabilities. A key point is that the operational rules correspond to stages of the pipeline and are based almost entirely on syntactic aspects of fetched instructions, as is generally understood to be the case in real pipelines. We develop a model checker based closely on the semantics, which we use to experimentally validate the model and to provide the basis for security analyses.",1.0,https://openalex.org/W4412532986,Structural Operational Semantics for Functional and Security Verification of Pipelined Processors,2025.0,
public_test,1436,Automated Parameterized Verification of a Railway Protection System with Dafny.,True,"Abstract In this paper we describe an industrial experience in the verification of the logic of a Railway Protection System (RPS). The RPS is designed within AIDA, a structured model-based design workflow and toolset. The RPS is written in a domain specific language amenable to signaling engineers, that is converted into Extended Finite State Machines (EFSM), and then into executable code. The RPS is parameterized, i.e., it can be applied, after configuration, in different operational scenarios. The logic is divided in classes, that are instantiated depending on the specific application. The verification challenge is to ensure that the required properties hold for all possible instantiations . We follow a verification approach based on the use of deductive methods, leveraging the Dafny framework. The AIDA environment is used to translate the RPS logic into Dafny, and also to automatically generate the contracts summarizing the methods implementing the guards and effects of the EFSM transitions. This approach greatly limits the need for human interaction with the underlying Dafny proof engine. In addition to domain specific optimizations, it results in an automated and efficient proof of the RPS properties.",1.0,https://openalex.org/W4412544421,Automated Parameterized Verification of a Railway Protection System with Dafny,2025.0,
public_test,1481,A Misconception-Driven Adaptive Tutor for Linear Temporal Logic.,True,"Abstract Linear Temporal Logic (LTL) is used widely in verification, planning, and more. Unfortunately, users often struggle to learn it. To improve their learning, they need drill, instruction, and adaptation to their strengths and weaknesses. Furthermore, this should fit into whatever learning process they are already part of (such as a course). In response, we have built a misconception-based automated tutoring system. It assumes learners have a basic understanding of logic, and focuses on their understanding of LTL operators. Crucially, it takes advantage of multiple years of research (by our team, with collaborators) into misconceptions about LTL amongst both novices and experts. The tutor generates questions using these known learner misconceptions; this enables the tutor to determine which concepts learners are strong and weak on. When learners get a question wrong, they are offered immediate feedback in terms of the concrete error they made. If they consistently demonstrate similar errors, the tool offers them feedback in terms of more general misconceptions, and tailors subsequent question sets to exercise those misconceptions. The tool is hosted for free on-line, is available open source for self-hosting, and offers instructor-friendly features.",1.0,https://openalex.org/W4412544510,A Misconception-Driven Adaptive Tutor for Linear Temporal Logic,2025.0,
public_test,1704,Proof-Guided Underapproximation Widening for Bounded Model Checking.,True,"Abstract Bounded Model Checking (BMC) is a popularly used strategy for program verification and it has been explored extensively over the past decade. Despite such a long history, BMC still faces scalability challenges as programs continue to grow larger and more complex. One approach that has proven to be effective in verifying large programs is called Counterexample Guided Abstraction Refinement (CEGAR). In this work, we propose a complementary approach to CEGAR for bounded model checking of sequential programs: in contrast to CEGAR, our algorithm gradually widens underapproximations of a program, guided by the proofs of unsatisfiability. We implemented our ideas in a tool called Legion . We compare the performance of Legion against that of Corral , a state-of-the-art verifier from Microsoft, that utilizes the CEGAR strategy. We conduct our experiments on 727 Windows and Linux device driver benchmarks. We find that Legion is able to solve 12% more instances than Corral and that Legion exhibits a complementary behavior to that of Corral . Motivated by this, we also build a portfolio verifier, $$\textsc {Legion}^{+}$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mrow> <mml:mi>L</mml:mi> <mml:msup> <mml:mstyle> <mml:mi>E</mml:mi> <mml:mi>G</mml:mi> <mml:mi>I</mml:mi> <mml:mi>O</mml:mi> <mml:mi>N</mml:mi> </mml:mstyle> <mml:mo>+</mml:mo> </mml:msup> </mml:mrow> </mml:math> , that attempts to draw the best of Legion and Corral . Our portfolio, $$\textsc {Legion}^{+}$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mrow> <mml:mi>L</mml:mi> <mml:msup> <mml:mstyle> <mml:mi>E</mml:mi> <mml:mi>G</mml:mi> <mml:mi>I</mml:mi> <mml:mi>O</mml:mi> <mml:mi>N</mml:mi> </mml:mstyle> <mml:mo>+</mml:mo> </mml:msup> </mml:mrow> </mml:math> , solves 15% more benchmarks than Corral with similar computational resource constraints (i.e. each verifier in the portfolio is run with a time budget that is half of the time budget of Corral ). Moreover, it is found to be $$2.9\times $$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mrow> <mml:mn>2.9</mml:mn> <mml:mo>×</mml:mo> </mml:mrow> </mml:math> faster than Corral on benchmarks that are solved by both Corral and $$\textsc {Legion}^{+}$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mrow> <mml:mi>L</mml:mi> <mml:msup> <mml:mstyle> <mml:mi>E</mml:mi> <mml:mi>G</mml:mi> <mml:mi>I</mml:mi> <mml:mi>O</mml:mi> <mml:mi>N</mml:mi> </mml:mstyle> <mml:mo>+</mml:mo> </mml:msup> </mml:mrow> </mml:math> .",1.0,https://openalex.org/W4290087437,Proof-Guided Underapproximation Widening for Bounded Model Checking,2022.0,
public_test,1699,Local Search for SMT on Linear Integer Arithmetic.,True,"Abstract Satisfiability Modulo Linear Integer Arithmetic, SMT (LIA) for short, has significant applications in many domains. In this paper, we develop the first local search algorithm for SMT (LIA) by directly operating on variables, breaking through the traditional framework. We propose a local search framework by considering the distinctions between Boolean and integer variables. Moreover, we design a novel operator and scoring functions tailored for LIA, and propose a two-level operation selection heuristic. Putting these together, we develop a local search SMT (LIA) solver called LS-LIA. Experiments are carried out to evaluate LS-LIA on benchmarks from SMTLIB and two benchmark sets generated from job shop scheduling and data race detection. The results show that LS-LIA is competitive and complementary with state-of-the-art SMT solvers, and performs particularly well on those formulae with only integer variables. A simple sequential portfolio with Z3 improves the state-of-the-art on satisfiable benchmark sets of LIA and IDL benchmarks from SMT-LIB. LS-LIA also solves Job Shop Scheduling benchmarks substantially faster than traditional complete SMT solvers.",1.0,https://openalex.org/W4289874371,Local Search for SMT on Linear Integer Arithmetic,2022.0,
public_test,1163,Examining Leakage from Access Counts in ORAM Constructions.,False,,1.0,https://openalex.org/W3162280704,Examining Leakage from Access Counts in ORAM Constructions,2018.0,
private_test,1330,State Transition in Multi-agent Epistemic Domains Using Answer Set Programming.,False,,1.0,https://openalex.org/W4293180415,State Transition in Multi-agent Epistemic Domains Using Answer Set Programming,2022.0,
