source_split,id,source_title,source_year,title_search_found,title_search_error,title_match_score,title_year_delta,openalex_id,openalex_doi,openalex_title,openalex_year,cited_by_count,referenced_works_count,fwci,is_retracted
train,1324,Arguing Correctness of ASP Programs with Aggregates.,2022.0,True,,1.0,0.0,https://openalex.org/W4293179575,https://doi.org/10.1007/978-3-031-15707-3_15,Arguing Correctness of ASP Programs with Aggregates,2022.0,5.0,13.0,1.7118,False
train,1325,IASCAR: Incremental Answer Set Counting by Anytime Refinement.,2022.0,True,,1.0,0.0,https://openalex.org/W4293180278,https://doi.org/10.1007/978-3-031-15707-3_17,IASCAR: Incremental Answer Set Counting by Anytime Refinement,2022.0,3.0,10.0,1.0271,False
train,1326,Reasoning About Actions with EL Ontologies and Temporal Answer Sets for DLTL.,2022.0,True,,0.95,0.0,https://openalex.org/W4293180107,https://doi.org/10.1007/978-3-031-15707-3_18,Reasoning About Actions with $$\mathcal EL$$ Ontologies and Temporal Answer Sets for DLTL,2022.0,0.0,24.0,0.0,False
train,1327,Inference to the Stable Explanations.,2022.0,True,,1.0,0.0,https://openalex.org/W4293179375,https://doi.org/10.1007/978-3-031-15707-3_19,Inference to the Stable Explanations,2022.0,7.0,20.0,2.4001,False
train,1328,Clingraph: ASP-Based Visualization.,2022.0,True,,1.0,0.0,https://openalex.org/W4293180099,https://doi.org/10.1007/978-3-031-15707-3_31,Clingraph: ASP-Based Visualization,2022.0,11.0,5.0,3.0808,False
train,1333,Learning to Rank the Distinctiveness of Behaviour in Serial Offending.,2022.0,True,,1.0,0.0,https://openalex.org/W4293180110,https://doi.org/10.1007/978-3-031-15707-3_37,Learning to Rank the Distinctiveness of Behaviour in Serial Offending,2022.0,0.0,16.0,0.0,False
train,1334,Mining Sequences in Phone Recordings with Answer Set Programming.,2022.0,False,,0.34375,0.0,https://openalex.org/W4206484811,https://doi.org/10.1109/access.2021.3140175,"A Metaverse: Taxonomy, Components, Applications, and Open Challenges",2022.0,1729.0,424.0,168.0831,False
train,1335,A Machine Learning System to Improve the Performance of ASP Solving Based on Encoding Selection.,2022.0,True,,1.0,0.0,https://openalex.org/W4293180339,https://doi.org/10.1007/978-3-031-15707-3_32,A Machine Learning System to Improve the Performance of ASP Solving Based on Encoding Selection,2022.0,3.0,20.0,1.0286,False
train,1336,Computing Smallest MUSes of Quantified Boolean Formulas.,2022.0,True,,1.0,0.0,https://openalex.org/W4293179750,https://doi.org/10.1007/978-3-031-15707-3_23,Computing Smallest MUSes of Quantified Boolean Formulas,2022.0,2.0,30.0,0.6858,False
train,1338,Efficient Computation of Answer Sets via SAT Modulo Acyclicity and Vertex Elimination.,2022.0,True,,1.0,0.0,https://openalex.org/W4293179553,https://doi.org/10.1007/978-3-031-15707-3_16,Efficient Computation of Answer Sets via SAT Modulo Acyclicity and Vertex Elimination,2022.0,1.0,19.0,0.3424,False
train,1339,Interlinking Logic Programs and Argumentation Frameworks.,2022.0,True,,1.0,0.0,https://openalex.org/W4293179940,https://doi.org/10.1007/978-3-031-15707-3_25,Interlinking Logic Programs and Argumentation Frameworks,2022.0,1.0,10.0,0.3429,False
train,1340,A Parallelization Approach for Hybrid-AI-based Models: an Application Study for Semantic Segmentation of Medical Images.,2022.0,False,,0.3238095238095238,-1.0,https://openalex.org/W3140854437,https://doi.org/10.1186/s40537-021-00444-8,"Review of deep learning: concepts, CNN architectures, challenges, applications, future directions",2021.0,7391.0,362.0,458.0511,False
train,1341,Gradient-Based Supported Model Computation in Vector Spaces.,2022.0,True,,1.0,0.0,https://openalex.org/W3211081793,https://doi.org/10.1007/978-3-031-15707-3_26,Gradient-Based Supported Model Computation in Vector Spaces,2022.0,4.0,11.0,1.0271,False
train,1345,Knowledge-Based Support for Adhesive Selection.,2022.0,True,,1.0,0.0,https://openalex.org/W4293179451,https://doi.org/10.1007/978-3-031-15707-3_34,Knowledge-Based Support for Adhesive Selection,2022.0,0.0,11.0,0.0,False
train,1346,"Logic Programming and Nonmonotonic Reasoning - 16th International Conference, LPNMR 2022, Genova, Italy, September 5-9, 2022, Proceedings",2022.0,False,,0.2762430939226519,1.0,https://openalex.org/W4387171797,https://doi.org/10.3233/faia230515,Graduality in Probabilistic Argumentation Frameworks,2023.0,1.0,45.0,0.5202,False
train,1355,Towards Dynamic Answer Set Programming over Finite Traces.,2019.0,True,,1.0,0.0,https://openalex.org/W2946162694,https://doi.org/10.1007/978-3-030-20528-7_12,Towards Dynamic Answer Set Programming over Finite Traces,2019.0,7.0,18.0,1.1018,False
train,1356,Splitting Epistemic Logic Programs.,2019.0,True,,1.0,0.0,https://openalex.org/W2963311843,https://doi.org/10.1007/978-3-030-20528-7_10,Splitting Epistemic Logic Programs,2019.0,19.0,11.0,4.6857,False
train,1358,telingo = ASP + Time.,2019.0,True,,1.0,0.0,https://openalex.org/W2946498291,https://doi.org/10.1007/978-3-030-20528-7_19,telingo = ASP + Time,2019.0,27.0,17.0,4.4068,False
train,1359,Pruning External Minimality Checking for ASP Using Semantic Dependencies.,2019.0,True,,1.0,0.0,https://openalex.org/W2946382572,https://doi.org/10.1007/978-3-030-20528-7_24,Pruning External Minimality Checking for ASP Using Semantic Dependencies,2019.0,0.0,14.0,0.0,False
train,1362,Simple Contrapositive Assumption-Based Frameworks.,2019.0,True,,1.0,0.0,https://openalex.org/W2946214736,https://doi.org/10.1007/978-3-030-20528-7_7,Simple Contrapositive Assumption-Based Frameworks,2019.0,7.0,22.0,1.928,False
train,1364,Enhancing DLV for Large-Scale Reasoning.,2019.0,True,,1.0,0.0,https://openalex.org/W2944851960,https://doi.org/10.1007/978-3-030-20528-7_23,Enhancing DLV for Large-Scale Reasoning,2019.0,14.0,42.0,2.2034,False
train,1373,"Logic Programming and Nonmonotonic Reasoning - 15th International Conference, LPNMR 2019, Philadelphia, PA, USA, June 3-7, 2019, Proceedings",2019.0,False,,0.3454545454545454,4.0,https://openalex.org/W4313637732,https://doi.org/10.1613/jair.1.14091,Domain-Specific Heuristics in Answer Set Programming: A Declarative Non-Monotonic Approach,2023.0,7.0,90.0,1.1713,False
train,1374,Generalized Answer Set Planning with Incomplete Information.,2017.0,True,,1.0,0.0,https://openalex.org/W2740465621,,Generalized Answer Set Planning with Incomplete Information.,2017.0,3.0,19.0,0.4157,False
train,1375,Forgetting Auxiliary Atoms in Forks.,2017.0,True,,1.0,2.0,https://openalex.org/W2741917624,https://doi.org/10.1016/j.artint.2019.07.005,Forgetting auxiliary atoms in forks,2019.0,1.0,30.0,0.0,False
train,1382,lp2normal - A Normalization Tool for Extended Logic Programs.,2017.0,True,,1.0,0.0,https://openalex.org/W2725553666,https://doi.org/10.1007/978-3-319-61660-5_20,lp2normal — A Normalization Tool for Extended Logic Programs,2017.0,13.0,18.0,1.4123,False
train,1384,Multi-Context Systems: Dynamics and Evolution.,2017.0,True,,1.0,0.0,https://openalex.org/W2739995800,,Multi-context systems: Dynamics and evolution,2017.0,2.0,26.0,0.2079,False
train,1385,Gelfond-Zhang Aggregates as Propositional Formulas.,2017.0,True,,1.0,0.0,https://openalex.org/W3049363340,https://doi.org/10.1007/978-3-319-61660-5_12,Gelfond-Zhang Aggregates as Propositional Formulas,2017.0,4.0,21.0,1.1303,False
train,1392,A Multiparametric View on Answer Set Programming.,2017.0,True,,1.0,2.0,https://openalex.org/W2741681596,https://doi.org/10.1007/s10472-019-09633-x,A multiparametric view on answer set programming,2019.0,2.0,49.0,0.1445,False
train,1394,Hybrid Metabolic Network Completion.,2017.0,True,,1.0,1.0,https://openalex.org/W2900329956,https://doi.org/10.1017/s1471068418000455,Hybrid metabolic network completion,2018.0,10.0,25.0,0.6771,False
train,1396,Vicious Circle Principle and Formation of Sets in ASP Based Languages.,2017.0,True,,1.0,0.0,https://openalex.org/W2962822920,https://doi.org/10.1007/978-3-319-61660-5_14,Vicious Circle Principle and Formation of Sets in ASP Based Languages,2017.0,7.0,28.0,1.4129,False
train,1397,\mathsf Harvey : A System for Random Testing in ASP.,2017.0,True,,1.0,0.0,https://openalex.org/W2725445360,https://doi.org/10.1007/978-3-319-61660-5_21,$$\mathsf {Harvey}$$ : A System for Random Testing in ASP,2017.0,9.0,10.0,1.1303,False
train,1398,clingo goes Linear Constraints over Reals and Integers.,2017.0,True,,1.0,0.0,https://openalex.org/W2735944019,https://doi.org/10.1017/s1471068417000242,Clingo goes linear constraints over reals and integers,2017.0,9.0,23.0,1.4572,False
train,1399,A Bird&apos;s-Eye View of Forgetting in Answer-Set Programming.,2017.0,False,,0.3564356435643564,-4.0,https://openalex.org/W3090752824,https://doi.org/10.1215/9780822377306,Borderland Lives in Northern South Asia,2013.0,81.0,0.0,3.3543,False
train,1402,Including Quantification in Defeasible Reasoning for the Description Logic EL⊥.,2017.0,True,,1.0,0.0,https://openalex.org/W2733421365,,Including Quantification in Defeasible Reasoning for the Description Logic EL,2017.0,5.0,0.0,0.4648,False
train,1403,Making Quantification Relevant Again - the Case of Defeasible EL_\bot.,2017.0,True,,0.96875,0.0,https://openalex.org/W4300849373,https://doi.org/10.25368/2022.231,Making Quantification Relevant Again —the Case of Defeasible EL⊥,2017.0,3.0,10.0,,False
train,1409,Contextual Abduction and its Complexity Issues.,2017.0,True,,1.0,0.0,https://openalex.org/W2753340370,,Contextual Abduction and its Complexity Issues.,2017.0,2.0,7.0,0.2079,False
train,1412,Reasoning Strategies for Diagnostic Probability Estimates in Causal Contexts: Preference for Defeasible Deduction over Abduction.,2017.0,True,,1.0,0.0,https://openalex.org/W2751982904,,Reasoning Strategies for Diagnostic Probability Estimates in Causal Contexts: Preference for Defeasible Deduction over Abduction.,2017.0,1.0,7.0,0.2082,False
train,1415,A Parallel LPMLN Solver: Primary Report.,2017.0,False,,0.34375,1.0,https://openalex.org/W2788833353,https://doi.org/10.1609/aaai.v32i1.11570,Splitting an LPMLN Program,2018.0,6.0,26.0,0.391,False
train,1418,CASP for Robot Control in Hybrid Domains.,2017.0,True,,1.0,0.0,https://openalex.org/W2740397517,,CASP for Robot Control in Hybrid Domains.,2017.0,1.0,4.0,0.0,False
train,1420,"Logic Programming and Nonmonotonic Reasoning - 14th International Conference, LPNMR 2017, Espoo, Finland, July 3-6, 2017, Proceedings",2017.0,False,,0.3184079601990049,1.0,https://openalex.org/W2963165327,https://doi.org/10.1017/s1471068418000169,Functional ASP with Intensional Sets: Application to Gelfond-Zhang Aggregates,2018.0,13.0,22.0,1.0154,False
train,1421,"Proceedings of the 10th Workshop on Answer Set Programming and Other Computing Paradigms co-located with the 14th International Conference on Logic Programming and Nonmonotonic Reasoning, ASPOCP@LPNMR 2017, Espoo, Finland, July 3, 2017.",2017.0,False,,0.0,,,,,,,,,
train,1422,"Proceedings of the 4th International Workshop on Defeasible and Ampliative Reasoning (DARe-17) co-located with the 14th International Conference on Logic Programming and Nonmonotonic Reasoning (LPNMR 2017), Espoo, Finland, July 3, 2017.",2017.0,False,,0.2310469314079422,6.0,https://openalex.org/W4387079715,https://doi.org/10.11606/t.45.2023.tde-18092023-181200,Quantification in description logics of typicality,2023.0,0.0,79.0,,False
train,1423,Branching Bisimulation Learning.,2025.0,True,,1.0,0.0,https://openalex.org/W4412544522,https://doi.org/10.1007/978-3-031-98685-7_8,Branching Bisimulation Learning,2025.0,0.0,69.0,0.0,False
train,1425,Small Decision Trees for MDPs with Deductive Synthesis.,2025.0,True,,1.0,0.0,https://openalex.org/W4412514688,https://doi.org/10.1007/978-3-031-98679-6_8,Small Decision Trees for MDPs with Deductive Synthesis,2025.0,0.0,33.0,0.0,False
train,1426,Full LTL Synthesis over Infinite-State Arenas.,2025.0,True,,1.0,0.0,https://openalex.org/W4412544410,https://doi.org/10.1007/978-3-031-98685-7_13,Full LTL Synthesis over Infinite-State Arenas,2025.0,2.0,35.0,11.6729,False
train,1428,Approximating Fixpoints of Approximated Functions.,2025.0,True,,1.0,0.0,https://openalex.org/W4412514849,https://doi.org/10.1007/978-3-031-98679-6_9,Approximating Fixpoints of Approximated Functions,2025.0,1.0,30.0,5.8364,False
train,1430,The Vampire Diary.,2025.0,False,,0.3595505617977528,-2.0,https://openalex.org/W4323531388,https://doi.org/10.1093/jxb/erad082,The plant vampire diaries: a historic perspective on<i>Cuscuta</i>research,2023.0,22.0,107.0,8.3729,False
train,1431,An Intermediate Program Representation for Optimizing Stream-Based Languages.,2025.0,True,,1.0,0.0,https://openalex.org/W4412543524,https://doi.org/10.1007/978-3-031-98682-6_20,An Intermediate Program Representation for Optimizing Stream-Based Languages,2025.0,1.0,27.0,4.6167,False
train,1432,Extending AALpy with Passive Learning: A Generalized State-Merging Approach.,2025.0,True,,1.0,0.0,https://openalex.org/W4412544494,https://doi.org/10.1007/978-3-031-98685-7_6,Extending AALpy with Passive Learning: A Generalized State-Merging Approach,2025.0,0.0,30.0,0.0,False
train,1434,On the Complexity of Checking Mixed Isolation Levels for SQL Transactions.,2025.0,True,,1.0,0.0,https://openalex.org/W4412544513,https://doi.org/10.1007/978-3-031-98685-7_15,On the Complexity of Checking Mixed Isolation Levels for SQL Transactions,2025.0,2.0,21.0,9.7974,False
train,1435,Counting Abstraction and Decidability for the Verification of Structured Parameterized Networks.,2025.0,True,,1.0,0.0,https://openalex.org/W4412543543,https://doi.org/10.1007/978-3-031-98682-6_13,Counting Abstraction and Decidability for the Verification of Structured Parameterized Networks,2025.0,1.0,26.0,5.6663,False
train,1437,sfGPUMC: A Stateless Model Checker for GPU Weak Memory Concurrency.,2025.0,False,,0.0,,,,,,,,,
train,1438,Verifying Fault-Tolerance of Quantum Error Correction Codes.,2025.0,True,,1.0,0.0,https://openalex.org/W4412544349,https://doi.org/10.1007/978-3-031-98685-7_1,Verifying Fault-Tolerance of Quantum Error Correction Codes,2025.0,5.0,49.0,20.7293,False
train,1439,Compositional Abstraction for Timed Systems with Broadcast Synchronization.,2025.0,True,,1.0,0.0,https://openalex.org/W4412532877,https://doi.org/10.1007/978-3-031-98668-0_8,Compositional Abstraction for Timed Systems with Broadcast Synchronization,2025.0,0.0,33.0,0.0,False
train,1440,Infinite-State Liveness Checking with rlive.,2025.0,True,,1.0,0.0,https://openalex.org/W4412532884,https://doi.org/10.1007/978-3-031-98668-0_11,Infinite-State Liveness Checking with rlive,2025.0,1.0,41.0,5.7745,False
train,1443,NeuralSAT: A High-Performance Verification Tool for Deep Neural Networks.,2025.0,True,,1.0,0.0,https://openalex.org/W4412514774,https://doi.org/10.1007/978-3-031-98679-6_19,NeuralSAT: A High-Performance Verification Tool for Deep Neural Networks,2025.0,3.0,29.0,12.4376,False
train,1445,Fifteen Years of Viper.,2025.0,True,,1.0,0.0,https://openalex.org/W4412532871,https://doi.org/10.1007/978-3-031-98668-0_5,Fifteen Years of Viper,2025.0,0.0,56.0,0.0,False
train,1446,Verifying Tree-Manipulating Programs via CHCs.,2025.0,True,,1.0,0.0,https://openalex.org/W4412533018,https://doi.org/10.1007/978-3-031-98668-0_1,Verifying Tree-Manipulating Programs via CHCs,2025.0,1.0,62.0,3.7865,False
train,1447,Robust Probabilistic Bisimilarity for Labelled Markov Chains.,2025.0,True,,1.0,0.0,https://openalex.org/W4412514770,https://doi.org/10.1007/978-3-031-98679-6_12,Robust Probabilistic Bisimilarity for Labelled Markov Chains,2025.0,1.0,30.0,5.8364,False
train,1449,Introducing Certificates to the Hardware Model Checking Competition.,2025.0,True,,1.0,0.0,https://openalex.org/W4412532975,https://doi.org/10.1007/978-3-031-98668-0_14,Introducing Certificates to the Hardware Model Checking Competition,2025.0,0.0,28.0,0.0,False
train,1450,Scaling GR(1) Synthesis via a Compositional Frameworkfor LTL Discrete Event Control.,2025.0,True,,1.0,0.0,https://openalex.org/W4412544424,https://doi.org/10.1007/978-3-031-98685-7_10,Scaling GR(1) Synthesis via a Compositional Frameworkfor LTL Discrete Event Control,2025.0,1.0,29.0,5.5322,False
train,1451,Efficient Probabilistic Model Checking for Relational Reachability.,2025.0,True,,1.0,0.0,https://openalex.org/W4412532888,https://doi.org/10.1007/978-3-031-98668-0_6,Efficient Probabilistic Model Checking for Relational Reachability,2025.0,1.0,26.0,5.7745,False
train,1452,$\mathbf{{\textsc {PyCaliper}}}$: Python-Embedded Infrastructure for RTL Verification and Specification Synthesis.,2025.0,True,,1.0,0.0,https://openalex.org/W4412543528,https://doi.org/10.1007/978-3-031-98682-6_21,$$\mathbf{{\textsc {PyCaliper}}}$$: Python-Embedded Infrastructure for RTL Verification and Specification Synthesis,2025.0,0.0,37.0,0.0,False
train,1453,Accelerating Automated Program Verifiers by Automatic Proof Localization.,2025.0,True,,1.0,0.0,https://openalex.org/W4412543551,https://doi.org/10.1007/978-3-031-98682-6_9,Accelerating Automated Program Verifiers by Automatic Proof Localization,2025.0,1.0,24.0,4.704,False
train,1454,Verified and Optimized Implementation of Orthologic Proof Search.,2025.0,True,,1.0,0.0,https://openalex.org/W4406548225,https://doi.org/10.48550/arxiv.2501.09418,Verified and Optimized Implementation of Orthologic Proof Search,2025.0,0.0,0.0,,False
train,1458,Supermartingale Certificates for Quantitative Omega-Regular Verification and Control.,2025.0,True,,1.0,0.0,https://openalex.org/W4412514827,https://doi.org/10.1007/978-3-031-98679-6_2,Supermartingale Certificates for Quantitative Omega-Regular Verification and Control,2025.0,4.0,60.0,23.3457,False
train,1460,Automata Learning from Preference and Equivalence Queries.,2025.0,True,,1.0,0.0,https://openalex.org/W4412544401,https://doi.org/10.1007/978-3-031-98685-7_5,Automata Learning from Preference and Equivalence Queries,2025.0,0.0,33.0,0.0,False
train,1463,sfHornStr: Invariant Synthesis for Regular Model Checking as Constrained Horn Clauses.,2025.0,False,,0.0,,,,,,,,,
train,1466,Space Explanations of Neural Network Classification.,2025.0,False,,0.5289256198347108,-9.0,https://openalex.org/W2240067561,https://doi.org/10.1109/tnnls.2016.2599820,Evaluating the Visualization of What a Deep Neural Network Has Learned,2016.0,1140.0,62.0,91.0042,False
train,1468,PyEuclid: A Versatile Formal Plane Geometry System in Python.,2025.0,True,,1.0,0.0,https://openalex.org/W4412544362,https://doi.org/10.1007/978-3-031-98685-7_20,PyEuclid: A Versatile Formal Plane Geometry System in Python,2025.0,0.0,35.0,0.0,False
train,1470,Sprout: A Verifier for Symbolic Multiparty Protocols.,2025.0,True,,1.0,0.0,https://openalex.org/W4412543542,https://doi.org/10.1007/978-3-031-98682-6_16,Sprout: A Verifier for Symbolic Multiparty Protocols,2025.0,0.0,26.0,0.0,False
train,1472,Btor2-Select: Machine Learning Based Algorithm Selection for Hardware Model Checking.,2025.0,True,,1.0,0.0,https://openalex.org/W4412532934,https://doi.org/10.1007/978-3-031-98668-0_15,Btor2-Select: Machine Learning Based Algorithm Selection for Hardware Model Checking,2025.0,3.0,48.0,17.1772,False
train,1473,Property Directed Reachability with Extended Resolution.,2025.0,True,,1.0,0.0,https://openalex.org/W4412533027,https://doi.org/10.1007/978-3-031-98668-0_13,Property Directed Reachability with Extended Resolution,2025.0,1.0,28.0,5.7745,False
train,1474,QSM-Cutoff: Systematic Derivation of Quantified Cutoff Formulas for Distributed Protocols.,2025.0,True,,1.0,0.0,https://openalex.org/W4412543552,https://doi.org/10.1007/978-3-031-98682-6_14,QSM-Cutoff: Systematic Derivation of Quantified Cutoff Formulas for Distributed Protocols,2025.0,0.0,22.0,0.0,False
train,1475,Relational Hoare Logic for Realistically Modelled Machine Code.,2025.0,True,,1.0,0.0,https://openalex.org/W4412532817,https://doi.org/10.1007/978-3-031-98668-0_19,Relational Hoare Logic for Realistically Modelled Machine Code,2025.0,1.0,40.0,4.0841,False
train,1477,On the Almost-Sure Termination of Probabilistic Counter Programs.,2025.0,True,,1.0,0.0,https://openalex.org/W4412514840,https://doi.org/10.1007/978-3-031-98679-6_4,On the Almost-Sure Termination of Probabilistic Counter Programs,2025.0,0.0,57.0,0.0,False
train,1478,Integer Reasoning Modulo Different Constants in SMT.,2025.0,True,,1.0,0.0,https://openalex.org/W4412532935,https://doi.org/10.1007/978-3-031-98668-0_17,Integer Reasoning Modulo Different Constants in SMT,2025.0,0.0,51.0,0.0,False
train,1479,Veil: A Framework for Automated and Interactive Verification of Transition Systems.,2025.0,True,,1.0,0.0,https://openalex.org/W4412543568,https://doi.org/10.1007/978-3-031-98682-6_2,Veil: A Framework for Automated and Interactive Verification of Transition Systems,2025.0,1.0,49.0,5.8364,False
train,1480,POPACheck: A Model Checker for Probabilistic Pushdown Automata.,2025.0,True,,1.0,0.0,https://openalex.org/W4412514936,https://doi.org/10.1007/978-3-031-98679-6_5,POPACheck: A Model Checker for Probabilistic Pushdown Automata,2025.0,0.0,45.0,0.0,False
train,1483,Counter Example Guided Reactive Synthesis for LTL Modulo Theories*.,2025.0,True,,1.0,0.0,https://openalex.org/W4412544461,https://doi.org/10.1007/978-3-031-98685-7_11,Counter Example Guided Reactive Synthesis for LTL Modulo Theories$$^*$$,2025.0,2.0,41.0,11.6729,False
train,1485,Surfer - An Extensible Waveform Viewer.,2025.0,True,,1.0,0.0,https://openalex.org/W4412544367,https://doi.org/10.1007/978-3-031-98685-7_19,Surfer — An Extensible Waveform Viewer,2025.0,4.0,9.0,31.8949,False
train,1489,Automated Verification of Consistency in Zero-Knowledge Proof Circuits.,2025.0,True,,1.0,0.0,https://openalex.org/W4412533017,https://doi.org/10.1007/978-3-031-98668-0_16,Automated Verification of Consistency in Zero-Knowledge Proof Circuits,2025.0,0.0,26.0,0.0,False
train,1491,Deeply Optimizing the SAT Solver for the IC3 Algorithm.,2025.0,True,,1.0,0.0,https://openalex.org/W4412533022,https://doi.org/10.1007/978-3-031-98668-0_12,Deeply Optimizing the SAT Solver for the IC3 Algorithm,2025.0,1.0,28.0,5.7745,False
train,1492,A Formally Verified Robustness Certifier for Neural Networks.,2025.0,True,,1.0,0.0,https://openalex.org/W4412514913,https://doi.org/10.1007/978-3-031-98679-6_15,A Formally Verified Robustness Certifier for Neural Networks,2025.0,0.0,20.0,0.0,False
train,1493,StarV: A Qualitative and Quantitative Verification Tool for Learning-Enabled Systems.,2025.0,True,,1.0,0.0,https://openalex.org/W4412514798,https://doi.org/10.1007/978-3-031-98679-6_17,StarV: A Qualitative and Quantitative Verification Tool for Learning-Enabled Systems,2025.0,1.0,80.0,4.2142,False
train,1494,Regex Decision Procedures in Extended RE#.,2025.0,True,,1.0,0.0,https://openalex.org/W4412543573,https://doi.org/10.1007/978-3-031-98682-6_7,Regex Decision Procedures in Extended RE#,2025.0,1.0,43.0,4.6746,False
train,1495,FeynmanDD: Quantum Circuit Analysis with Classical Decision Diagrams.,2025.0,True,,1.0,0.0,https://openalex.org/W4412544511,https://doi.org/10.1007/978-3-031-98685-7_2,FeynmanDD: Quantum Circuit Analysis with Classical Decision Diagrams,2025.0,7.0,56.0,29.4991,False
train,1496,Deductive Synthesis of Reinforcement Learning Agents for Infinite Horizon Tasks.,2025.0,True,,1.0,0.0,https://openalex.org/W4412544449,https://doi.org/10.1007/978-3-031-98685-7_4,Deductive Synthesis of Reinforcement Learning Agents for Infinite Horizon Tasks,2025.0,0.0,50.0,0.0,False
train,1497,ModelVerification.jl: A Comprehensive Toolbox for Formally Verifying Deep Neural Networks.,2025.0,False,,0.3625,1.0,https://openalex.org/W7131475826,,StochasticBarrier.jl: A Toolbox for Stochastic Barrier Function Synthesis,2026.0,0.0,0.0,0.0,False
train,1498,Automatic Synthesis of Smooth Infinite Horizon Paths Satisfying Linear Temporal Logic Specifications.,2025.0,True,,1.0,0.0,https://openalex.org/W4412544269,https://doi.org/10.1007/978-3-031-98685-7_12,Automatic Synthesis of Smooth Infinite Horizon Paths Satisfying Linear Temporal Logic Specifications,2025.0,0.0,58.0,0.0,False
train,1499,Arithmetizing Shape Analysis.,2025.0,True,,1.0,-1.0,https://openalex.org/W4402502987,https://doi.org/10.48550/arxiv.2408.09037,Arithmetizing Shape Analysis,2024.0,1.0,0.0,,False
train,1501,Automatic Verification of Floating-Point Accumulation Networks.,2025.0,True,,1.0,0.0,https://openalex.org/W4412543544,https://doi.org/10.1007/978-3-031-98682-6_12,Automatic Verification of Floating-Point Accumulation Networks,2025.0,1.0,44.0,5.8364,False
train,1506,"Computer Aided Verification - 37th International Conference, CAV 2025, Zagreb, Croatia, July 23-25, 2025, Proceedings, Part I",2025.0,False,,0.32,0.0,https://openalex.org/W4415055593,https://doi.org/10.48550/arxiv.2509.06410,Verifying Sampling Algorithms via Distributional Invariants,2025.0,1.0,0.0,,False
train,1511,Stochastic Omega-Regular Verification and Control with Supermartingales.,2024.0,True,,1.0,0.0,https://openalex.org/W4400995197,https://doi.org/10.1007/978-3-031-65633-0_18,Stochastic Omega-Regular Verification and Control with Supermartingales,2024.0,11.0,64.0,16.8785,False
train,1512,Bisimulation Learning.,2024.0,True,,1.0,0.0,https://openalex.org/W4400995533,https://doi.org/10.1007/978-3-031-65633-0_8,Bisimulation Learning,2024.0,5.0,50.0,7.672,False
train,1514,Predictive Monitoring with Strong Trace Prefixes.,2024.0,True,,1.0,0.0,https://openalex.org/W4400939546,https://doi.org/10.1007/978-3-031-65630-9_9,Predictive Monitoring with Strong Trace Prefixes,2024.0,3.0,38.0,3.3685,False
train,1516,Verifying Global Two-Safety Properties in Neural Networks with Confidence.,2024.0,True,,1.0,0.0,https://openalex.org/W4400938834,https://doi.org/10.1007/978-3-031-65630-9_17,Verifying Global Two-Safety Properties in Neural Networks with Confidence,2024.0,5.0,38.0,3.683,False
train,1517,Monitizer: Automating Design and Evaluation of Neural Network Monitors.,2024.0,True,,1.0,0.0,https://openalex.org/W4398156395,https://doi.org/10.48550/arxiv.2405.10350,Monitizer: Automating Design and Evaluation of Neural Network Monitors,2024.0,2.0,0.0,,False
train,1518,"Monitoring Unmanned Aircraft: Specification, Integration, and Lessons-Learned.",2024.0,True,,1.0,0.0,https://openalex.org/W4400939704,https://doi.org/10.1007/978-3-031-65630-9_10,"Monitoring Unmanned Aircraft: Specification, Integration, and Lessons-Learned",2024.0,8.0,12.0,11.9062,False
train,1519,Testing the Migration from Analog to Software-Based Railway Interlocking Systems.,2024.0,True,,1.0,0.0,https://openalex.org/W4400938963,https://doi.org/10.1007/978-3-031-65630-9_11,Testing the Migration from Analog to Software-Based Railway Interlocking Systems,2024.0,2.0,23.0,3.0688,False
train,1521,Syntax-Guided Automated Program Repair for Hyperproperties.,2024.0,True,,1.0,0.0,https://openalex.org/W4400995587,https://doi.org/10.1007/978-3-031-65633-0_1,Syntax-Guided Automated Program Repair for Hyperproperties,2024.0,3.0,56.0,3.3685,False
train,1523,Arithmetic Solving in Z3.,2024.0,True,,1.0,0.0,https://openalex.org/W4400973330,https://doi.org/10.1007/978-3-031-65627-9_2,Arithmetic Solving in Z3,2024.0,5.0,26.0,7.8083,False
train,1526,SMT-Based Symbolic Model-Checking for Operator Precedence Languages.,2024.0,True,,1.0,0.0,https://openalex.org/W4400973217,https://doi.org/10.1007/978-3-031-65627-9_19,SMT-Based Symbolic Model-Checking for Operator Precedence Languages,2024.0,1.0,31.0,1.5344,False
train,1527,A Framework for Debugging Automated Program Verification Proofs via Proof Actions.,2024.0,True,,1.0,0.0,https://openalex.org/W4400973211,https://doi.org/10.1007/978-3-031-65627-9_17,A Framework for Debugging Automated Program Verification Proofs via Proof Actions,2024.0,1.0,29.0,0.7558,False
train,1528,QReach: A Reachability Analysis Tool for Quantum Markov Chains.,2024.0,True,,1.0,0.0,https://openalex.org/W4400994944,https://doi.org/10.1007/978-3-031-65633-0_23,QReach: A Reachability Analysis Tool for Quantum Markov Chains,2024.0,3.0,20.0,2.2753,False
train,1529,Regular Reinforcement Learning.,2024.0,True,,1.0,0.0,https://openalex.org/W4400995754,https://doi.org/10.1007/978-3-031-65633-0_9,Regular Reinforcement Learning,2024.0,2.0,47.0,1.498,False
